IconKeyValue,Keywords
ic_fluent_wand_28_filled,wand:0.2642 fireworks:0.2188 magic-wand:0.1656 wizard:0.1633 firework:0.1261 birthday:0.1168 magician:0.1153 celebration:0.1024
ic_fluent_more_horizontal_16_filled,bunting:0.1718
ic_fluent_lasso_24_regular,
ic_fluent_image_edit_16_regular,graph:0.1687
ic_fluent_table_simple_24_regular,window:0.1562 box:0.1144
ic_fluent_tab_desktop_arrow_clockwise_20_regular,shorts:0.3085 pants:0.1279 boxers:0.1003
ic_fluent_position_to_back_20_filled,transfer:0.1140 lock:0.1134
ic_fluent_search_20_filled,zoom:0.4402 magnifying-glass:0.2548 magnifier:0.2220 search:0.1749
ic_fluent_key_16_filled,
ic_fluent_swipe_up_24_filled,
ic_fluent_chevron_left_20_filled,arrow:0.3301
ic_fluent_share_screen_stop_16_regular,gold:0.1866 sold:0.1705 bold:0.1596 nope:0.1586
ic_fluent_pane_open_20_regular,box:0.2968 package:0.2264
ic_fluent_snooze_16_regular,music-note:0.1072
ic_fluent_presenter_24_filled,
ic_fluent_delete_24_regular,trash:0.6998 trash-can:0.5532 bin:0.3011 delete:0.2794 trash-bin:0.1238 waste:0.1149 can:0.1121
ic_fluent_bug_20_regular,
ic_fluent_presence_oof_16_regular,film:0.3148 multimedia:0.2863 video-camera:0.2434 camera:0.1960 record:0.1530 video:0.1471
ic_fluent_arrow_hook_down_right_28_filled,arrow:0.5198 turn:0.1990 way:0.1959
ic_fluent_book_contacts_28_regular,
ic_fluent_radio_button_20_regular,frame:0.1714 leaves:0.1502 circle:0.1309 wreath:0.1102
ic_fluent_calendar_week_start_28_filled,
ic_fluent_radio_button_24_filled,racing:0.1353
ic_fluent_more_vertical_28_filled,dots:0.1655
ic_fluent_cookies_20_regular,cute:0.2397 halloween:0.1555 cat:0.1389 funny:0.1147 kitty:0.1066 hand-drawn:0.1062
ic_fluent_qr_code_20_filled,qr-code:0.5041 qr:0.2676
ic_fluent_backpack_16_filled,purse:0.5297 bag:0.3847 luggage:0.2889 suitcase:0.2786 baggage:0.2047 travel-bag:0.1268 handbag:0.1010
ic_fluent_cloud_backup_24_filled,cloud:0.4851 technology:0.4495 network:0.2402 storage:0.2377 internet:0.2223 digital:0.1538 data:0.1490 upload:0.1235 web:0.1079 safe:0.1001
ic_fluent_broad_activity_feed_24_filled,furniture:0.2618 desk:0.2191 table:0.1779
ic_fluent_save_edit_20_regular,contract:0.1502
ic_fluent_arrow_up_right_24_regular,arrow:0.8297 indication:0.1284 way:0.1011
ic_fluent_comment_arrow_left_28_filled,map:0.1925
ic_fluent_font_space_tracking_in_24_filled,robot:0.1518
ic_fluent_window_arrow_up_24_regular,window:0.1013
ic_fluent_drink_wine_20_regular,
ic_fluent_flag_pride_20_filled,finish:0.1248
ic_fluent_book_theta_24_regular,protection:0.2027
ic_fluent_alert_28_filled,bell:0.6214 notification:0.3734 notifications:0.2847
ic_fluent_ticket_diagonal_16_regular,
ic_fluent_alert_urgent_20_regular,geography:0.2806
ic_fluent_table_add_20_regular,lock:0.2164
ic_fluent_chevron_down_12_regular,bird:0.1501
ic_fluent_weather_partly_cloudy_day_20_regular,cloudy:0.3966 sky:0.2071 sunny:0.1751 weather:0.1359 night:0.1343 sunrise:0.1131 fog:0.1102
ic_fluent_airplane_take_off_20_regular,
ic_fluent_cellular_data_2_24_filled,signal-strength:0.4421 signal-bars:0.3788 mobile-signal:0.2602 signal:0.1418 reception:0.1261 graph:0.1120 volume:0.1110
ic_fluent_compass_northwest_24_regular,
ic_fluent_slide_layout_24_filled,video:0.1756 film:0.1362 consumer-electronics:0.1281
ic_fluent_text_direction_rotate_90_20_regular,
ic_fluent_pin_12_filled,dotted-map:0.2884
ic_fluent_chevron_up_20_regular,
ic_fluent_battery_charge_20_regular,battery:0.3646 plug:0.1385 memory:0.1086
ic_fluent_text_column_one_narrow_20_regular,menu:0.1531
ic_fluent_table_simple_20_regular,window:0.4739 box:0.2258 present:0.1354
ic_fluent_balloon_24_regular,mirror:0.3617 beauty:0.2304 balloon:0.2279 bathroom:0.1694 ping-pong:0.1632 hair:0.1401 hairstyle:0.1271 reflection:0.1060
ic_fluent_dismiss_circle_48_regular,close:0.5036 delete:0.2127 exit:0.1149
ic_fluent_position_to_front_20_regular,clipboard:0.1037
ic_fluent_call_end_28_regular,goggles:0.2043
ic_fluent_calendar_agenda_28_filled,
ic_fluent_channel_add_20_filled,
ic_fluent_phone_span_in_20_regular,communication:0.6813 mobile:0.5851 design:0.4988 computer:0.4573 office:0.3952 wireframe:0.3536 technology:0.3066 screen:0.2853 file:0.2571 device:0.2431
ic_fluent_immersive_reader_20_filled,ipad:0.2107
ic_fluent_drafts_20_regular,construction:0.3467 ruler:0.1955 set-square:0.1315
ic_fluent_document_landscape_20_regular,
ic_fluent_bluetooth_connected_24_regular,
ic_fluent_open_off_20_regular,zoom:0.1806 loop:0.1200 arrow:0.1102 picture:0.1005
ic_fluent_chevron_up_12_regular,hair:0.2391
ic_fluent_calendar_star_20_regular,browser:0.3572 window:0.1291 wallet:0.1109
ic_fluent_stethoscope_24_regular,stethoscope:0.8439
ic_fluent_arrow_up_right_16_filled,arrow:0.4454 stairs:0.1042
ic_fluent_text_superscript_20_filled,nature:0.2042 plant:0.1369
ic_fluent_eye_show_16_regular,
ic_fluent_comment_edit_24_regular,
ic_fluent_lock_open_20_filled,lock:0.1347
ic_fluent_prohibited_28_filled,no:0.1570 stop:0.1440 block:0.1225 prohibit:0.1149 prohibited:0.1100
ic_fluent_document_edit_16_regular,extension:0.5301
ic_fluent_video_switch_24_filled,shovel:0.1105 outdoors:0.1067
ic_fluent_cursor_hover_off_24_filled,
ic_fluent_airplane_take_off_16_filled,
ic_fluent_document_add_48_regular,
ic_fluent_clock_16_filled,hand-drawn:0.1027
ic_fluent_call_16_filled,toilet:0.2076 pee:0.2017 bathroom:0.1976 christmas-stocking:0.1481 microphone:0.1291 pipe:0.1286 restroom:0.1237 sock:0.1134
ic_fluent_arrow_reply_20_regular,drop:0.1426 bold:0.1327 gold:0.1307
ic_fluent_tap_single_20_filled,gold:0.1142
ic_fluent_arrow_square_down_24_filled,volume:0.4331 audio:0.1630 socket:0.1329 add:0.1214
ic_fluent_navigation_unread_24_filled,menu:0.6402 option:0.2055 list:0.1981 more:0.1161
ic_fluent_open_folder_48_filled,
ic_fluent_archive_28_regular,archive:0.2571 box:0.1974 furniture:0.1017 oven:0.1000
ic_fluent_local_language_28_regular,construction:0.1016
ic_fluent_history_20_regular,
ic_fluent_drafts_24_filled,construction:0.5536 building:0.2467 architecture:0.2198 city:0.1461 brick:0.1150 build:0.1032
ic_fluent_eye_show_20_filled,
ic_fluent_font_decrease_20_filled,
ic_fluent_color_fill_accent_24_regular,teeth:0.2220 tooth:0.1925 dental:0.1480 smoking:0.1460 running:0.1174
ic_fluent_checkbox_2_24_filled,
ic_fluent_text_direction_rotate_270_ac_20_regular,crop:0.1671
ic_fluent_shifts_prohibited_24_regular,
ic_fluent_caret_24_filled,
ic_fluent_rename_16_regular,
ic_fluent_shield_error_20_regular,
ic_fluent_speaker_edit_24_filled,volume:0.1037
ic_fluent_device_meeting_room_remote_20_filled,
ic_fluent_reading_list_20_regular,align:0.1612
ic_fluent_battery_full_24_regular,battery:0.4500 full:0.2213
ic_fluent_pause_24_filled,pause:0.8906 audio:0.3701 stop:0.1423 pause-button:0.1335
ic_fluent_collections_24_regular,calculator:0.1030
ic_fluent_laptop_28_regular,macbook:0.4337 works:0.3160 laptop:0.1458
ic_fluent_search_visual_16_regular,focus:0.5155 aim:0.1091 zoom:0.1046
ic_fluent_warning_shield_20_filled,protection:0.1607
ic_fluent_calendar_assistant_20_filled,browser:0.1005
ic_fluent_dual_screen_24_filled,
ic_fluent_record_24_regular,racing:0.1626
ic_fluent_airplane_20_regular,
ic_fluent_sound_source_28_filled,tunnel:0.2068 headset:0.1909 headphone:0.1455 headphones:0.1238 underground:0.1194 audio:0.1065
ic_fluent_arrow_minimize_20_regular,
ic_fluent_checkmark_circle_48_filled,
ic_fluent_table_dismiss_24_filled,
ic_fluent_content_settings_32_regular,sold:0.9290 nope:0.9251 gold:0.9194 bold:0.9069
ic_fluent_calendar_month_28_regular,add:0.1922 more:0.1060
ic_fluent_edit_16_regular,weapon:0.5415 vegetable:0.1022
ic_fluent_text_grammar_checkmark_24_regular,
ic_fluent_movies_and_tv_16_filled,clapperboard:0.6933 production:0.1764
ic_fluent_circle_20_filled,ball:0.2365 circles:0.1898
ic_fluent_hand_right_off_20_filled,cat:0.3242 cute:0.2016 kitten:0.1232 puzzle-piece:0.1091
ic_fluent_flag_off_24_filled,table:0.2265 representation:0.1389 furniture:0.1022
ic_fluent_arrow_circle_up_left_24_filled,racing:0.1119 mountain:0.1042
ic_fluent_document_add_48_filled,
ic_fluent_tent_20_filled,architecture:0.2045 headwear:0.1483 gravestone:0.1270
ic_fluent_share_ios_48_regular,share:0.3663 upload:0.2905 export:0.1267
ic_fluent_shape_intersect_20_regular,copy:0.2467
ic_fluent_currency_dollar_rupee_20_regular,sit:0.1037
ic_fluent_document_catch_up_24_filled,graph:0.3584 pie-chart:0.1605 diagram:0.1351
ic_fluent_book_search_24_filled,protection:0.1376
ic_fluent_text_bullet_list_20_regular,list:0.2501 rating:0.1682 menu:0.1622 feedback:0.1080
ic_fluent_food_cake_24_filled,cake:0.5695
ic_fluent_checkbox_checked_24_filled,
ic_fluent_text_position_behind_20_filled,city:0.1353 torii:0.1189 gate:0.1174
ic_fluent_home_24_filled,
ic_fluent_tab_inprivate_account_20_filled,beauty:0.1553 makeup:0.1366 cup:0.1286 drinks:0.1258
ic_fluent_gavel_32_filled,hammer:0.8699 gavel:0.2412 law:0.2180 justice:0.2133 auction:0.1923 construction:0.1778 equipment:0.1709 judge:0.1163 criminal:0.1114 mallet:0.1028
ic_fluent_cloud_off_48_regular,rain:0.3077 storm:0.2191 thunderstorm:0.1798 lightning:0.1081 thunder:0.1053
ic_fluent_presence_blocked_12_regular,
ic_fluent_video_person_16_regular,lock:0.1077
ic_fluent_video_security_20_regular,video-camera:0.1882 cctv:0.1344 watching:0.1088 monitor:0.1016
ic_fluent_comment_add_12_regular,
ic_fluent_line_horizontal_1_20_filled,custom:0.2234 spoiler:0.1273
ic_fluent_document_arrow_left_20_regular,box:0.2624
ic_fluent_extended_dock_24_filled,bold:0.9895 sold:0.9874 nope:0.9840 gold:0.9788 cinema:0.1753 film:0.1103
ic_fluent_radio_button_20_filled,3d:0.1017
ic_fluent_pin_12_regular,leaf:0.4951 dotted-map:0.3611 africa:0.1658 autumn:0.1145
ic_fluent_cloud_download_32_regular,cloud-download:0.3180 download:0.2151 computing:0.1172
ic_fluent_text_position_tight_24_regular,
ic_fluent_text_position_tight_20_filled,equipment:0.1027
ic_fluent_task_list_24_regular,calculator:0.6488 calculation:0.2639 mathematics:0.1959 scale:0.1631 calculate:0.1597 accounting:0.1388 bullet:0.1323 maths:0.1054
ic_fluent_mail_all_unread_20_filled,box:0.2666
ic_fluent_fps_240_24_filled,chair:0.1156
ic_fluent_stethoscope_20_filled,stethoscope:0.4149
ic_fluent_mail_read_28_regular,mortarboard:0.2691 graduation:0.2579 graduate:0.1226
ic_fluent_video_off_24_regular,crop:0.1234
ic_fluent_caret_down_24_regular,underwear:0.8777 panties:0.7201 briefs:0.4184 underpants:0.3490
ic_fluent_animal_turtle_28_regular,
ic_fluent_tab_desktop_20_regular,
ic_fluent_signature_16_filled,
ic_fluent_comment_arrow_right_20_regular,message:0.1253
ic_fluent_arrow_previous_24_filled,previous:0.6245 arrow:0.2159 before:0.1401 turn:0.1119
ic_fluent_more_vertical_24_filled,
ic_fluent_folder_prohibited_20_regular,
ic_fluent_alert_16_regular,
ic_fluent_calendar_person_20_filled,website:0.2258 web:0.2068
ic_fluent_call_forward_28_regular,
ic_fluent_accessibility_28_filled,
ic_fluent_person_16_filled,
ic_fluent_timer_20_filled,hand-drawn:0.1328
ic_fluent_border_top_bottom_24_regular,frame:0.2110 hand-drawn:0.1248
ic_fluent_pause_20_regular,pause:0.9933 stop:0.5716 film:0.1866 pause-button:0.1863 multimedia:0.1579
ic_fluent_folder_arrow_up_16_regular,
ic_fluent_text_description_24_regular,paragraph:0.5798 justify:0.5546 left-align:0.3239 align:0.2681 alignment:0.2483 sorting:0.1291 align-left:0.1044
ic_fluent_call_outbound_20_regular,pipe:0.1978 cctv:0.1883
ic_fluent_arrow_import_24_regular,enter:0.7308 after:0.6137 sign-in:0.4750 next:0.4748 right-direction:0.3894 right:0.3364 arrow:0.3155 arrows:0.1721 way:0.1589 arrow-right:0.1497
ic_fluent_document_dismiss_24_filled,
ic_fluent_folder_arrow_up_48_filled,remove-folder:0.1284 trash:0.1183 delete-folder:0.1141 add-folder:0.1125
ic_fluent_filter_dismiss_24_filled,surveillance:0.3897 cctv:0.3057 security-camera:0.1501 protection:0.1016
ic_fluent_clipboard_search_24_filled,database:0.2918
ic_fluent_text_direction_horizontal_ltr_20_regular,arrow:0.5788 way:0.5011 stairs:0.1511 down:0.1470 downstairs:0.1050
ic_fluent_alert_snooze_24_regular,
ic_fluent_emoji_add_16_regular,
ic_fluent_fluid_20_regular,football:0.1267
ic_fluent_city_24_regular,bag:0.3153
ic_fluent_tab_desktop_new_page_20_filled,
ic_fluent_qr_code_24_regular,qr-code:0.5984 qr:0.3099 code:0.1182
ic_fluent_flip_vertical_24_regular,
ic_fluent_laptop_20_filled,macbook:0.5278 monitor:0.2338 laptop:0.1748
ic_fluent_video_person_star_20_filled,
ic_fluent_document_pdf_24_regular,extension:0.7419 file-extension:0.1556
ic_fluent_shape_union_20_filled,state:0.1018
ic_fluent_speaker_2_16_regular,volume:0.4168 audio:0.2421 sound:0.1001
ic_fluent_resize_large_16_filled,
ic_fluent_photo_filter_24_filled,easter-egg:0.5592 ball:0.4689 chocolate:0.2582 easter-egg-hunt:0.2537 rugby:0.2445 bakery:0.2429 sweet:0.2277 football:0.1814 biscuit:0.1508 cookies:0.1441
ic_fluent_flash_off_24_filled,
ic_fluent_premium_20_regular,
ic_fluent_eye_hide_24_filled,bold:0.2972 sold:0.2736 nope:0.2524 gold:0.2329
ic_fluent_person_prohibited_20_filled,protection:0.1777
ic_fluent_comment_arrow_right_48_filled,
ic_fluent_arrow_maximize_16_filled,stairs:0.1652 down:0.1507
ic_fluent_dismiss_circle_16_filled,
ic_fluent_flash_on_20_filled,
ic_fluent_checkbox_checked_20_filled,
ic_fluent_blur_28_regular,graph:0.1076
ic_fluent_navigation_20_filled,menu:0.5513 option:0.1420 more:0.1241
ic_fluent_caret_right_12_filled,
ic_fluent_cloud_sync_complete_24_regular,
ic_fluent_text_direction_rotate_270_ac_24_regular,
ic_fluent_couch_12_regular,mail:0.3025
ic_fluent_star_off_12_filled,vacation:0.2935 beach:0.2534 tourist:0.2209 america:0.1794 africa:0.1184 united-states:0.1163 aquatic:0.1075
ic_fluent_calendar_question_mark_20_filled,
ic_fluent_weather_thunderstorm_48_regular,storm:0.2353 sky:0.2271 cloudy:0.1885 cloud:0.1598 lightning:0.1359 thunder:0.1343 thunderstorm:0.1210
ic_fluent_serial_port_20_regular,
ic_fluent_mail_copy_24_filled,diamond:0.1217
ic_fluent_arrow_redo_48_regular,down:0.2195 arrow:0.1134
ic_fluent_dual_screen_desktop_24_regular,gold:0.1881 sold:0.1368 nope:0.1288 responsive:0.1154 transfer:0.1118 bold:0.1074
ic_fluent_arrow_hook_down_left_20_regular,arrow:0.7736 down:0.5309 way:0.2371 states:0.1202
ic_fluent_balloon_24_filled,beauty:0.1581 balloon:0.1451 celebration:0.1359
ic_fluent_home_28_regular,home:0.6008 homepage:0.1544 house:0.1257
ic_fluent_organization_28_regular,team:0.2546 hierarchy:0.2312 structure:0.2260 network:0.1209 teamwork:0.1144
ic_fluent_comment_28_regular,speak:0.2984 chat:0.2692 comment:0.1771 conversation:0.1516 message:0.1237
ic_fluent_timer_10_24_regular,
ic_fluent_handshake_20_filled,wild-animal:0.4808 lion:0.2805 oscillation:0.2506 beating:0.2417 wild:0.1948 tremor:0.1934 face:0.1900 owl:0.1826 pet:0.1752 lucky:0.1719
ic_fluent_center_vertical_24_filled,align:0.2888 signage:0.2787 signpost:0.1670 scroll:0.1313 guide:0.1023
ic_fluent_wallpaper_24_regular,landscape:0.1740 image:0.1520 photo:0.1437 picture:0.1109
ic_fluent_cursor_24_regular,warning:0.1654
ic_fluent_dismiss_circle_16_regular,ornaments:0.1516
ic_fluent_phone_span_out_16_filled,social-media:0.3469 toy:0.1614 traffic-light:0.1081 influencer:0.1005
ic_fluent_phone_20_regular,mobile:0.3351 phone:0.2226 digital:0.1268 gadget:0.1099
ic_fluent_cursor_hover_16_regular,upgrade:0.5402 update:0.4972 uploading:0.3449 upload:0.2967 uploads:0.2276 warning:0.2232 caution:0.1661
ic_fluent_shifts_20_regular,box:0.1486
ic_fluent_calendar_3_day_28_filled,pause:0.9048 stop:0.2377 switch:0.2185 pause-button:0.1880
ic_fluent_class_24_regular,bookmark:0.8534 book:0.5337 library:0.1663
ic_fluent_apps_add_in_24_regular,
ic_fluent_fps_30_24_filled,barbecue:0.1754 garden:0.1275 cooking:0.1017
ic_fluent_arrow_rotate_counterclockwise_24_regular,
ic_fluent_shape_union_24_regular,protection:0.1421
ic_fluent_folder_32_filled,folders:0.1428 battery:0.1290 folder:0.1070
ic_fluent_phone_laptop_24_filled,computer:0.1407
ic_fluent_person_arrow_right_24_filled,
ic_fluent_emoji_meh_24_filled,
ic_fluent_drink_margarita_16_regular,
ic_fluent_window_shield_16_filled,
ic_fluent_border_top_bottom_double_24_filled,
ic_fluent_form_new_48_regular,
ic_fluent_approvals_app_28_filled,arrow:0.4824 way:0.3657
ic_fluent_comment_arrow_right_16_filled,
ic_fluent_arrow_enter_up_20_filled,
ic_fluent_warning_16_regular,
ic_fluent_presence_dnd_10_filled,monitor:0.1223
ic_fluent_phone_span_in_24_regular,
ic_fluent_orientation_20_regular,
ic_fluent_lock_multiple_24_regular,robot:0.1869 calendar:0.1857
ic_fluent_surface_hub_24_regular,art:0.5565 design:0.4389 painting:0.3830 kitchen:0.3703 paint:0.2806 decorating:0.2351 artist:0.2344 furniture:0.2335 light:0.1710 cooking:0.1613
ic_fluent_reading_list_24_filled,zigzag:0.2705 align:0.1794
ic_fluent_comment_add_48_regular,message:0.2878 bad:0.1391 dislike:0.1286
ic_fluent_weather_snow_20_regular,wind:0.6995 windy:0.4280 forecast:0.4209 fog:0.3657 weather:0.3446 rain:0.3390 climate:0.2755 snow:0.2733 cloud:0.2473 cold:0.2256
ic_fluent_text_grammar_arrow_left_24_regular,server:0.1184
ic_fluent_speaker_settings_24_regular,music:0.1945 music-note:0.1506 architecture:0.1062 musical-note:0.1043
ic_fluent_checkbox_checked_24_regular,graph:0.1097
ic_fluent_timer_10_24_filled,
ic_fluent_video_background_effect_20_filled,nature:0.3371 garden:0.2224 plant:0.1732 fence:0.1096 library:0.1038
ic_fluent_eye_hide_24_regular,activity:0.5924 active:0.3389 exercise:0.2656 sport:0.2387 athletics:0.1843 fitness:0.1763 activities:0.1619 athletic:0.1536 exercising:0.1317 lifestyle:0.1296
ic_fluent_mail_all_unread_20_regular,
ic_fluent_call_inbound_28_filled,
ic_fluent_checkmark_circle_20_regular,protection:0.1091
ic_fluent_inking_tool_20_filled,funnel:0.1004
ic_fluent_inprivate_account_20_regular,
ic_fluent_speaker_off_16_regular,
ic_fluent_delete_off_24_filled,
ic_fluent_comment_off_24_filled,
ic_fluent_inking_tool_accent_24_filled,crane:0.1572
ic_fluent_note_20_regular,arrow:0.1469 music:0.1138 loop:0.1037
ic_fluent_vault_16_filled,video:0.2307 tv:0.2003 film:0.1325
ic_fluent_pane_open_20_filled,box:0.1341 package:0.1001
ic_fluent_more_vertical_20_filled,dots:0.1130 geography:0.1016 america:0.1003
ic_fluent_calendar_sync_16_filled,
ic_fluent_video_person_call_20_filled,
ic_fluent_glasses_24_regular,vr:0.1571 goggles:0.1513 binoculars:0.1494 glasses:0.1119
ic_fluent_weather_moon_off_48_regular,off:0.3089 disabled:0.2895 disable:0.2725 no:0.1660
ic_fluent_channel_share_48_regular,stack:0.1865
ic_fluent_text_column_three_20_filled,wall:0.2525 tiles:0.2481 grid:0.1746 bricks:0.1706 tile:0.1699 block:0.1615 columns:0.1356 table:0.1149 pattern:0.1146 brick-wall:0.1110
ic_fluent_text_column_three_24_filled,
ic_fluent_building_government_32_filled,building:0.2846 church:0.2826 architecture:0.2594 school:0.1767
ic_fluent_surface_hub_20_filled,furniture:0.1050
ic_fluent_view_desktop_mobile_24_filled,mobile:0.1470
ic_fluent_beaker_24_regular,erlenmeyer-flask:0.5979 flask:0.4894 research:0.2364 chemistry:0.2120
ic_fluent_pin_off_20_filled,
ic_fluent_text_bullet_list_square_24_filled,list:0.5977 bullet-list:0.3193 listing:0.1417 menu:0.1350
ic_fluent_mail_inbox_arrow_right_24_regular,bookmark:0.1062 transfer:0.1021
ic_fluent_alert_off_16_filled,film:0.1532 cinema:0.1151
ic_fluent_share_screen_stop_48_filled,
ic_fluent_arrow_up_left_20_filled,arrow:0.8537 3:0.6069 0:0.5464 4:0.5437 2:0.5210 move:0.1194 down:0.1072
ic_fluent_weather_hail_day_24_regular,snowing:0.3310 clouds:0.1702 rain:0.1627 cloudy:0.1270 storm:0.1268 nature:0.1237 snow:0.1138
ic_fluent_people_community_20_filled,
ic_fluent_megaphone_28_regular,megaphone:0.9496 announcement:0.5261 loudspeaker:0.3007 bullhorn:0.2820 loud:0.1617 protest:0.1407 promotion:0.1178
ic_fluent_channel_alert_20_filled,folders:0.1074
ic_fluent_checkmark_24_filled,check-mark:0.7559 correct:0.1135
ic_fluent_weather_cloudy_20_regular,sky:0.3368 cloud:0.3018 clouds:0.2384 server:0.1254 cloudy:0.1173
ic_fluent_window_inprivate_account_20_regular,
ic_fluent_arrow_clockwise_20_filled,loop:0.1613
ic_fluent_folder_arrow_up_16_filled,camera:0.4762 lens:0.1120 digital:0.1019
ic_fluent_channel_dismiss_24_regular,
ic_fluent_mic_on_48_regular,microphone:0.8009 mic:0.5154 audio:0.1680 record:0.1601
ic_fluent_arrow_reply_24_regular,gold:0.3602 bold:0.3135 sold:0.2338 nope:0.2219
